object_id,timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,0
63347,2025-03-26 08:06:11.024496+00:00,263.4307177223285,-4916.633758210317,-4857.349634516861,-1.127368709262512,-5.308001921920396,5.306386878037461,
63347,2025-03-26 08:06:41.024496+00:00,229.4730837991433,-5073.185435125962,-4695.55124561008,-1.1362597464453887,-5.127805965113899,5.479178714638442,
63347,2025-03-26 08:07:11.024496+00:00,195.26711779357316,-5224.24700698098,-4528.657378743204,-1.1439225833082471,-4.942028820758195,5.64605427086758,
63347,2025-03-26 08:07:41.024496+00:00,160.84980029060327,-5369.65401531737,-4356.848291404462,-1.150348484645642,-4.750869971623767,5.806830065691868,
63347,2025-03-26 08:08:11.024496+00:00,126.25835389332984,-5509.248078363945,-4180.309649389651,-1.1555300525096537,-4.554535008767141,5.961329060004537,
63347,2025-03-26 08:08:41.024496+00:00,91.5302029086638,-5642.87707118911,-3999.2323302349646,-1.1594612390704702,-4.3532354240993785,6.109380876225486,
63347,2025-03-26 08:09:11.024496+00:00,56.702932668791426,-5770.3952994954925,-3813.812220143325,-1.1621373579840188,-4.147188393717826,6.250822012114891,
63347,2025-03-26 08:09:41.024496+00:00,21.81424853511699,-5891.663666775573,-3624.250004591713,-1.1635550942064632,-3.936616552115185,6.385496048279149,
63347,2025-03-26 08:10:11.024496+00:00,-13.098065368191698,-6006.549834558783,-3430.7509528140968,-1.1637125121979255,-3.721747757409359,6.513253848851603,
63347,2025-03-26 08:10:41.024496+00:00,-47.996187641503404,-6114.928375481851,-3233.524696374937,-1.162609062460711,-3.5028148477823895,6.633953754825284,
63347,2025-03-26 08:11:11.024496+00:00,-82.84230126809746,-6216.680918925005,-3032.7850020562887,-1.160245586360758,-3.2800553893484126,6.747461769522236,
63347,2025-03-26 08:11:41.024496+00:00,-117.59863539010139,-6311.696288956822,-2828.7495393090553,-1.1566243191849237,-3.053711415724235,6.85365173568172,
63347,2025-03-26 08:12:11.024496+00:00,-152.22750714942504,-6399.870634346415,-2621.6396425218986,-1.1517488913911325,-2.824029159602442,6.952405503667191,
63347,2025-03-26 08:12:41.024496+00:00,-186.6913635380986,-6481.1075504059645,-2411.680068386178,-1.1456243280132816,-2.5912587766775315,7.043613090298797,
63347,2025-03-26 08:13:11.024496+00:00,-220.95282320349492,-6555.318192443139,-2199.0987486371587,-1.138257046187819,-2.3556540623002364,7.127172827840985,
63347,2025-03-26 08:13:41.024496+00:00,-254.9747181492429,-6622.421380605754,-1984.1265384888286,-1.1296548507750592,-2.11747216129821,7.202991502684325,
63347,2025-03-26 08:14:11.024496+00:00,-288.7201352776275,-6682.343695927921,-1766.9969610573203,-1.119826928053255,-1.876973271397766,7.2709844832995385,
63347,2025-03-26 08:14:41.024496+00:00,-322.1524577117623,-6735.019567385338,-1547.9459481241279,-1.1087838374710262,-1.6344203407636277,7.3310758370503875,
63347,2025-03-26 08:15:11.024496+00:00,-355.2354058417933,-6780.391349796845,-1327.2115775622117,-1.0965375014488723,-1.3900787601614786,7.383198435497834,
63347,2025-03-26 08:15:41.024496+00:00,-387.9330780390774,-6818.409392420755,-1105.0338077579183,-1.083101193226394,-1.1442160502764602,7.427294047855129,
63347,2025-03-26 08:16:11.024496+00:00,-420.20999096800824,-6849.032098095124,-881.6542094687985,-1.0684895227645197,-0.8971015448552382,7.463313422269646,
63347,2025-03-26 08:16:41.024496+00:00,-452.0311194544919,-6872.225972827527,-657.3156953696716,-1.0527184207077218,-0.6490060701456143,7.491216354689227,
63347,2025-03-26 08:17:11.024496+00:00,-483.3619358400884,-6887.965665715711,-432.2622477522074,-1.0358051204294891,-0.4002016213555481,7.5109717450614735,
63347,2025-03-26 08:17:41.024496+00:00,-514.1684487695136,-6896.233999126076,-206.738644727447,-1.0177681381845247,-0.15096103673545672,7.5225576406861,
63347,2025-03-26 08:18:11.024496+00:00,-544.417241355192,-6897.021989067589,19.009814680811683,-0.9986272513995798,0.09844233006161765,7.525961266573533,
63347,2025-03-26 08:18:41.024496+00:00,-574.075508662438,-6890.328855719222,244.7375861523742,-0.9784034751421775,0.3477349386688043,7.521179042707263,
63347,2025-03-26 08:19:11.024496+00:00,-603.1110944624082,-6876.162024089654,470.1991560111945,-0.9571190368116255,0.5966433910816286,7.508216588153251,
63347,2025-03-26 08:19:41.024496+00:00,-631.492527198923,-6854.537114808142,695.1493170849135,-0.9347973491045701,0.8448947604370978,7.487088712004668,
63347,2025-03-26 08:20:11.024496+00:00,-659.1890551199685,-6825.477925064918,919.3434441023937,-0.9114629813110625,1.092216918838741,7.457819391194855,
63347,2025-03-26 08:20:41.024496+00:00,-686.1706805232855,-6789.0163997402415,1142.5377682255303,-0.8871416290049536,1.3383388635488842,7.420441735257223,
63347,2025-03-26 08:21:11.024496+00:00,-712.4081930691112,-6745.192592781828,1364.4896503255738,-0.8618600821967394,1.5829910408903962,7.3749979381558,
63347,2025-03-26 08:21:41.024496+00:00,-737.8732021161153,-6694.0546189071765,1584.9578526292512,-0.835646192020549,1.825905667224479,7.321539217351071,
63347,2025-03-26 08:22:11.024496+00:00,-762.5381680362904,-6635.658595730194,1803.702808341844,-0.8085288360338602,2.0668170463610247,7.260125740311703,
63347,2025-03-26 08:22:41.024496+00:00,-786.3764324693288,-6570.068576427067,2020.4868888826238,-0.7805378822101262,2.305461882801125,7.19082653872015,
63347,2025-03-26 08:23:11.024496+00:00,-809.3622474781403,-6497.356473076304,2235.074668363038,-0.7517041517092525,2.541579590219787,7.11371941066129,
63347,2025-03-26 08:23:41.024496+00:00,-831.4708035704962,-6417.601970822761,2447.2331849574507,-0.7220593805125766,2.774912594633865,7.028890811116906,
63347,2025-03-26 08:24:11.024496+00:00,-852.6782565538435,-6330.892433034587,2656.7321988158674,-0.6916361800124214,3.0052066317173174,6.936435731125975,
63347,2025-03-26 08:24:41.024496+00:00,-872.9617531931019,-6237.322797636523,2863.3444461848835,-0.6604679966475745,3.2322110377631357,6.836457566001084,
63347,2025-03-26 08:25:11.024496+00:00,-892.2994556446882,-6136.995464816322,3066.8458894175687,-0.6285890706766455,3.455679033827428,6.72906797301809,
63347,2025-03-26 08:25:41.024496+00:00,-910.6705646424543,-6030.020176313564,3267.0159625657398,-0.5960343941818385,3.6753680026263837,6.614386719020833,
63347,2025-03-26 08:26:11.024496+00:00,-928.0553414127176,-5916.513886520698,3463.6378122470533,-0.5628396683980167,3.891039757777874,6.492541518412899,
63347,2025-03-26 08:26:41.024496+00:00,-944.4351283012114,-5796.600625622269,3656.4985335231777,-0.5290412604567486,4.10246080505047,6.363667862011289,
63347,2025-03-26 08:27:11.024496+00:00,-959.7923680942673,-5670.411355025946,3845.389400506041,-0.4946761596392663,4.309402595284801,6.227908837270378,
63347,2025-03-26 08:27:41.024496+00:00,-974.110622022101,-5538.083815330518,4030.106091455764,-0.45978193322558913,4.511641768726868,6.085414940377595,
63347,2025-03-26 08:28:11.024496+00:00,-987.3745864322472,-5399.76236710228,4210.448908118631,-0.4243966820300008,4.708960390519832,5.936343880750098,
63347,2025-03-26 08:28:41.024496+00:00,-999.5701081261568,-5255.597824717022,4386.2229891011675,-0.3885589957050108,4.901146177176388,5.780860378443579,
63347,2025-03-26 08:29:11.024496+00:00,-1010.6841983524512,-5105.747283548189,4557.2385170643665,-0.352307907897599,5.087992713863599,5.619135955004695,
63347,2025-03-26 08:29:41.024496+00:00,-1020.7050454538326,-4950.3739407770545,4723.310919552066,-0.3156828513357001,5.2692996623871595,5.451348718286245,
63347,2025-03-26 08:30:11.024496+00:00,-1029.6220261667374,-4789.646910103266,4884.261063282181,-0.2787236129190805,5.44487295979949,5.277683141737549,
63347,2025-03-26 08:30:41.024496+00:00,-1037.4257155750606,-4623.7410306369375,5039.915441742884,-0.2414702888846876,5.614525007591058,5.098329838674273,
63347,2025-03-26 08:31:11.024496+00:00,-1044.1078957207594,-4452.836670258936,5190.106355946525,-0.2039632401135302,5.778074851454998,4.913485332024363,
63347,2025-03-26 08:31:41.024496+00:00,-1049.661562876898,-4277.119523727306,5334.672088217199,-0.16624304763907097,5.935348351657933,4.723351820022309,
63347,2025-03-26 08:32:11.024496+00:00,-1054.080933489799,-4096.780405814586,5473.457068893697,-0.12835046841439812,6.086178344072327,4.5281369383145815,
63347,2025-03-26 08:32:41.024496+00:00,-1057.3614487989878,-3912.0150397479133,5606.312035852312,-0.09032639138804482,6.230404791964461,4.3280535189068035,
63347,2025-03-26 08:33:11.024496+00:00,-1059.4997781446925,-3723.0238412379667,5733.094186752716,-0.05221179393670085,6.367874928643254,4.123319346379014,
63347,2025-03-26 08:33:41.024496+00:00,-1060.4938209743434,-3530.0116983601997,5853.667323937624,-0.014047698694180493,6.498443391115175,3.9141569117502897,
63347,2025-03-26 08:34:11.024496+00:00,-1060.3427075604395,-3333.187747555222,5967.9019919207,0.02412486918753626,6.6219723449027885,3.700793164355944,
63347,2025-03-26 08:34:41.024496+00:00,-1059.0467984431891,-3132.765146020225,6075.675607402329,0.06226492431256345,6.738331600195925,3.483459262083819,
63347,2025-03-26 08:35:11.024496+00:00,-1056.6076826122035,-2928.9608407367596,6176.872581775812,0.10033156282692202,6.8473987195331745,3.2623903202644953,
63347,2025-03-26 08:35:41.024496+00:00,-1053.0281744423105,-2721.995334395335,6271.384436082205,0.1382840036931707,6.9490591172079474,3.0378251595036896,
63347,2025-03-26 08:36:11.024496+00:00,-1048.3123093988065,-2512.0924484518214,6359.1099083907475,0.1760816294389709,7.043206150612795,2.8100060526943103,
63347,2025-03-26 08:36:41.024496+00:00,-1042.465338528446,-2299.479083569166,6439.955053576626,0.21368402636474879,7.129741203726922,2.579178471442939,
63347,2025-03-26 08:37:11.024496+00:00,-1035.493721752076,-2084.3849776585453,6513.83333548924,0.2510510242054835,7.2085737629694115,2.345590832080198,
63347,2025-03-26 08:37:41.024496+00:00,-1027.4051199757712,-1867.0424617632743,6580.665711493594,0.28814273523902756,7.279621485621756,2.1094942414342825,
63347,2025-03-26 08:38:11.024496+00:00,-1018.2083860365711,-1647.6862139888847,6640.380709385526,0.3249195928425294,7.342810261032975,1.871142242482616,
63347,2025-03-26 08:38:41.024496+00:00,-1007.9135544999715,-1426.5530117110643,6692.914496672811,0.36134238949556213,7.398074264799515,1.6307905600072186,
63347,2025-03-26 08:39:11.024496+00:00,-996.5318303249597,-1203.8814822504692,6738.210942228902,0.397372314237477,7.445356006114214,1.3886968463143496,
63347,2025-03-26 08:39:41.024496+00:00,-984.075576412994,-979.9118522237198,6776.221670319039,0.4329709895838277,7.484606368455579,1.1451204270835214,
63347,2025-03-26 08:40:11.024496+00:00,-970.5583000591746,-754.8856958031761,6806.9061069984355,0.46810050790450003,7.515784643771757,0.9003220474206635,
63347,2025-03-26 08:40:41.024496+00:00,-955.9946383158135,-529.0456819790824,6830.23151890396,0.5027234672880903,7.538858560317452,0.6545636180248942,
63347,2025-03-26 08:41:11.024496+00:00,-940.4003422912377,-302.63532114362306,6846.173044422423,0.5368030068816436,7.553804304242488,0.40810796161188295,
63347,2025-03-26 08:41:41.024496+00:00,-923.7922603939088,-75.89871108821697,6854.7137172575785,0.5703028417306238,7.560606535050282,0.16121855947841512,
63347,2025-03-26 08:42:11.024496+00:00,-906.1883205387588,150.91971736814548,6855.844482394016,0.6031872971231348,7.55925839499784,-0.08584070177790626,
63347,2025-03-26 08:42:41.024496+00:00,-887.6075113303738,377.5754549403913,6849.564204462926,0.6354213424477209,7.54976151249321,-0.33280578341789974,
63347,2025-03-26 08:43:11.024496+00:00,-868.0698622368359,603.8241684578365,6835.879668512503,0.6669706245736359,7.532125999521403,-0.5794127476459212,
63347,2025-03-26 08:43:41.024496+00:00,-847.596422769765,829.4219552684015,6814.805573185169,0.6978015007573524,7.506370443105793,-0.8253980106427684,
63347,2025-03-26 08:44:11.024496+00:00,-826.2092406830631,1054.1255973068637,6786.364516301711,0.7278810710822465,7.472521890786474,-1.0704985956062765,
63347,2025-03-26 08:44:41.024496+00:00,-803.9313392058099,1277.6928146303103,6750.586972852453,0.757177210430546,7.430615830074556,-1.3144523858161334,
63347,2025-03-26 08:45:11.024496+00:00,-780.7866933222982,1499.8825182504322,6707.511265393391,0.7856585999883022,7.3806961618160125,-1.5569983777630712,
63347,2025-03-26 08:45:41.024496+00:00,-756.8002051144036,1720.455062067412,6657.1835268467285,0.8132947582773893,7.322815167378948,-1.7978769343481715,
63347,2025-03-26 08:46:11.024496+00:00,-731.997678179237,1939.1724937320027,6599.657655701238,0.840056071708966,7.257033469552463,-2.03683003817234,
